name,phone,address,city,state,zip,latitude,longitude,county
PAINT ROCK VALLEY HIGH SCH,2567762628,P O BOX 150,PRINCETON,AL,35766,34.844248,-86.243079,JACKSON COUNTY
SECTION HIGH SCH,2562286718,P O BOX 10,SECTION,AL,35771,34.580737,-85.981715,JACKSON COUNTY
SKYLINE HIGH SCH,2565876561,897 COUNTY ROAD 25,SCOTTSBORO,AL,35768,34.833195,-86.114275,JACKSON COUNTY
WOODVILLE HIGH SCH,2567762874,290 COUNTY ROAD 63,WOODVILLE,AL,35776,34.606881,-86.270477,JACKSON COUNTY
PISGAH HIGH SCH,2564513241,60 METCALF ST,PISGAH,AL,35765,34.683113,-85.845582,JACKSON COUNTY
NORTH JACKSON HIGH SCH,2564372136,45549 AL HIGHWAY 277,STEVENSON,AL,35772,34.91295,-85.77583,JACKSON COUNTY
JACKSONVILLE HIGH SCH,2564354177,1000 GEORGE DOUTHIT DR SW,JACKSONVILLE,AL,36265,33.789333,-85.776687,CALHOUN COUNTY
WALKER HIGH SCH,2052219277,1601 HIGHLAND AVE,JASPER,AL,35501,33.835507,-87.266148,WALKER COUNTY
NORTH HIGHLAND SCH,2053871468,907 12TH AVE SW,JASPER,AL,35501,33.842369,-87.288749,WALKER COUNTY
CLAY-CHALKVILLE HIGH SCH,2053793050,6623 ROE CHANDLER RD,PINSON,AL,35126,33.695419,-86.602234,JEFFERSON COUNTY
BAGLEY JR HIGH,2053792500,8581 TATE MILL RD,DORA,AL,35062,33.754091,-86.991346,JEFFERSON COUNTY
CORNER HIGH SCH,2053793200,10005 CORNER SCHOOL RD,WARRIOR,AL,35180,33.802142,-86.941952,JEFFERSON COUNTY
ERWIN HIGH SCH,2053793400,532 23RD AVE NW,BIRMINGHAM,AL,35215,33.644551,-86.698928,JEFFERSON COUNTY
FULTONDALE HIGH SCH,2053793500,1450 CARSON RD N,BIRMINGHAM,AL,35217,33.639437,-86.769806,JEFFERSON COUNTY
GARDENDALE HIGH SCH,2053793600,800 MAIN ST,GARDENDALE,AL,35071,33.644501,-86.811304,JEFFERSON COUNTY
HUEYTOWN HIGH SCH,2053794150,131 DABBS AVENUE,HUEYTOWN,AL,35023,33.445407,-86.992426,JEFFERSON COUNTY
MCADORY HIGH SCH,2053794700,4800 MCADORY SCHOOL RD,MCCALLA,AL,35111,33.331105,-86.999232,JEFFERSON COUNTY
MORTIMER JORDAN HIGH SCH,2053794850,8601 OLD HIGHWAY 31,MORRIS,AL,35116,33.756096,-86.811566,JEFFERSON COUNTY
NORTH HIGHLAND ELEM SCH,2053794950,2021 29TH AVE N,HUEYTOWN,AL,35023,33.425911,-86.985198,JEFFERSON COUNTY
OAK GROVE HIGH SCH,2053795000,9494 OAK GROVE PKWY,BESSEMER,AL,35023,33.46934,-87.159018,JEFFERSON COUNTY
PINSON VALLEY HIGH SCH,2053795100,6895 NO 75 HWY,PINSON,AL,35126,33.701948,-86.673399,JEFFERSON COUNTY
PLEASANT GROVE HIGH SCH,2053795250,805 7TH AVENUE,PLEASANT GROVE,AL,35127,33.487215,-86.97445,JEFFERSON COUNTY
SHADES VALLEY HIGH SCH,2053795350,6100 OLD LEEDS RD,IRONDALE,AL,35210,33.54133,-86.665689,JEFFERSON COUNTY
MINOR HIGH SCH,2053794750,2285 MINOR PKWY,ADAMSVILLE,AL,35005,33.579872,-86.932292,JEFFERSON COUNTY
LAMAR CO HIGH-INTERMEDIATE,2056957717,8990 HIGHWAY 18,VERNON,AL,35592,33.750348,-88.095484,LAMAR COUNTY
LANETT SENIOR HIGH SCH,3346445965,1301 S 8TH AVE,LANETT,AL,36863,32.857402,-85.199033,CHAMBERS COUNTY
LANETT JR HIGH SCH,3346445950,1301 SOUTH 8TH AVENUE,LANETT,AL,36863,32.857402,-85.199033,CHAMBERS COUNTY
ANDERSON JR HIGH SCH,2562475673,201 BAYLES ST,ANDERSON,AL,35610,34.924085,-87.268915,LAUDERDALE COUNTY
BROOKS HIGH SCH,2567572115,4300 HIGHWAY 72,KILLEN,AL,35645,34.859349,-87.492441,LAUDERDALE COUNTY
CENTRAL HIGH SCH,2567642903,3000 COUNTY ROAD 200,FLORENCE,AL,35633,34.867854,-87.761134,LAUDERDALE COUNTY
CLOVERDALE JR HIGH SCH,2567644816,12101 HIGHWAY 157 N,FLORENCE,AL,35633,34.947174,-87.778937,LAUDERDALE COUNTY
LAUDERDALE CO HIGH SCH,2562473414,P O DRAWER 220,ROGERSVILLE,AL,35652,34.901142,-87.248922,LAUDERDALE COUNTY
ROGERS HIGH SCH,2567573106,300 ROGERS LN,FLORENCE,AL,35634,34.964689,-87.525372,LAUDERDALE COUNTY
WATERLOO HIGH SCH,2567663100,P O BOX 68,WATERLOO,AL,35677,34.918123,-88.06313,LAUDERDALE COUNTY
WILSON HIGH SCH,2567648470,7601 HIGHWAY 17,FLORENCE,AL,35634,34.920817,-87.669521,LAUDERDALE COUNTY
R A HUBBARD HIGH SCH,2566373010,12905 JESSE JACKSON PKWY,COURTLAND,AL,35618,34.68047,-87.308976,LAWRENCE COUNTY
HATTON HIGH SCH,2566854010,6909 AL HIGHWAY 101,TOWN CREEK,AL,35672,34.593213,-87.424556,LAWRENCE COUNTY
HAZLEWOOD HIGH SCH,2566854030,P O BOX 819,TOWN CREEK,AL,35672,34.682774,-87.408099,LAWRENCE COUNTY
LAWRENCE CO HIGH SCH,2569052440,102 COLLEGE ST,MOULTON,AL,35650,34.47556,-87.29953,LAWRENCE COUNTY
MT HOPE HIGH SCH,2569052472,8455 COUNTY ROAD 23,MT HOPE,AL,35651,34.458964,-87.522963,LAWRENCE COUNTY
SPEAKE HIGH SCH,2569749201,6559 COUNTY ROAD 81,DANVILLE,AL,35619,34.357902,-87.179002,LAWRENCE COUNTY
EAST LAWRENCE HIGH SCH,2569052430,55 COUNTY ROAD 370,TRINITY,AL,35673,34.566618,-87.172231,LAWRENCE COUNTY
BEAUREGARD HIGH SCH,3347455916,7343 AL HIGHWAY 51,OPELIKA,AL,36804,32.542554,-85.37064,LEE COUNTY
BEULAH HIGH SCH,3347455010,4848 LEE ROAD 270,VALLEY,AL,36854,32.711413,-85.186481,LEE COUNTY
LOACHAPOKA HIGH SCH,3348878038,P O BOX 187,LOACHAPOKA,AL,36865,32.600075,-85.58291,LEE COUNTY
SMITHS STATION HIGH SCH,3342980969,1100 LEE ROAD 298,SMITHS STATION,AL,36877,32.57349,-85.141164,LEE COUNTY
WACOOCHEE JR HIGH SCH,3347453062,125 LEE ROAD 254,SALEM,AL,36874,32.565378,-85.289269,LEE COUNTY
ARDMORE HIGH SCH,2564232685,30285 ARDMORE AVE,ARDMORE,AL,35739,34.98825,-86.84657,LIMESTONE COUNTY
CLEMENTS HIGH SCH,2567296564,7730 HIGHWAY 72 W,ATHENS,AL,35611,34.802813,-87.183994,LIMESTONE COUNTY
EAST LIMESTONE HIGH SCH,2562336660,15641 E LIMESTONE RD,ATHENS,AL,35613,34.78262,-86.832639,LIMESTONE COUNTY
TANNER HIGH SCH,2562336682,12060 SOMMERS RD,TANNER,AL,35671,34.73273,-86.974783,LIMESTONE COUNTY
WEST LIMESTONE HIGH SCH,2562336687,10945 SCHOOL HOUSE RD,LESTER,AL,35647,34.938933,-87.123907,LIMESTONE COUNTY
ELKMONT HIGH SCH,2567324291,25630 EVANS AVE,ELKMONT,AL,35620,34.930334,-86.969644,LIMESTONE COUNTY
GEORGE P AUSTIN JR HIGH SCH,3342955378,P O BOX 480699,LINDEN,AL,36748,32.301053,-87.787209,MARENGO COUNTY
LINDEN HIGH SCH,3342954287,P O BOX 480729,LINDEN,AL,36748,32.308478,-87.798072,MARENGO COUNTY
CALHOUN HIGH SCH,3342274515,8213 COUNTY ROAD 33,LETOHATCHEE,AL,36047,32.101184,-86.585848,LOWNDES COUNTY
CENTRAL HIGH SCH,3345637311,145 MAIN ST,HAYNEVILLE,AL,36040,32.151956,-86.702801,LOWNDES COUNTY
NOTASULGA HIGH SCH,3342573510,P O BOX 10,NOTASULGA,AL,36866,32.56059,-85.669008,MACON COUNTY
BOOKER T WASHINGTON HIGH,3347270073,3803 M L KING HWY,TUSKEGEE,AL,36083,32.400906,-85.733466,MACON COUNTY
MADISON CO HIGH SCH,2567766247,174 BROCK RD,GURLEY,AL,35748,34.738692,-86.432384,MADISON COUNTY
HAZEL GREEN HIGH SCH,2568280764,14380 HIGHWAY 231-431 N,HAZEL GREEN,AL,35750,34.937727,-86.569742,MADISON COUNTY
NEW HOPE HIGH SCH,2567234226,5216 MAIN DR,NEW HOPE,AL,35760,34.541019,-86.404844,MADISON COUNTY
SPARKMAN HIGH SCH,2568370331,2616 JEFF RD,HARVEST,AL,35749,34.834332,-86.714767,MADISON COUNTY
BUCKHORN HIGH SCH,2563792123,4123 WINCHESTER RD,NEW MARKET,AL,35761,34.871129,-86.453713,MADISON COUNTY
AMELIA L. JOHNSON HIGH SCH,3346273364,PO BOX 67,THOMASTON,AL,36783,32.280327,-87.629389,MARENGO COUNTY
JOHN ESSEX HIGH SCH,3342893504,70 HORNET DR,DEMOPOLIS,AL,36732,32.492941,-87.849236,MARENGO COUNTY
MARENGO HIGH SCH,3349922395,212 PANTHER LANE,DIXONS MILLS,AL,36736,32.047229,-87.807329,MARENGO COUNTY
SWEET WATER HIGH SCH,3349944263,P O BOX 127,SWEET WATER,AL,36782,32.098187,-87.866143,MARENGO COUNTY
BRILLIANT HIGH SCH,2054652322,P O BOX 90,BRILLIANT,AL,35548,34.019602,-87.763427,MARION COUNTY
MARION CO HIGH SCH,2054683377,P O BOX 549,GUIN,AL,35563,33.982231,-87.917759,MARION COUNTY
HAMILTON HIGH SCH,2059213281,211 AGGIE AVE,HAMILTON,AL,35570,34.138569,-87.991284,MARION COUNTY
PHILLIPS HIGH SCH,2054863737,142 SCHOOL AVE,BEAR CREEK,AL,35543,34.277225,-87.699209,MARION COUNTY
MIDFIELD HIGH SCH,2059232833,1600 HIGH SCHOOL DR,MIDFIELD,AL,35228,33.453079,-86.908315,JEFFERSON COUNTY
BEN C RAIN HIGH SCH,2512213233,3125 DAUPHIN ISLAND PKWY,MOBILE,AL,36605,30.618583,-88.075507,MOBILE COUNTY
BAKER HIGH SCH,2512213000,8901 AIRPORT BLVD,MOBILE,AL,36608,30.669551,-88.251711,MOBILE COUNTY
MATTIE T BLOUNT HIGH SCH,2512213070,5450 LOTT ROAD,EIGHT MILE,AL,36613,30.803869,-88.248682,MOBILE COUNTY
CITRONELLE HIGH SCH,2512213444,19325 ROWE ST,CITRONELLE,AL,36522,31.093162,-88.235287,MOBILE COUNTY
WP DAVIDSON HIGH SCH,2512213084,3900 PLEASANT VALLEY RD,MOBILE,AL,36609,30.661686,-88.147345,MOBILE COUNTY
JOHN S SHAW HIGH SCH,2512213305,5960 ARLBERG ST,MOBILE,AL,36608,30.716298,-88.181653,MOBILE COUNTY
MARY G MONTGOMERY HIGH SCH,2512213153,P.O. BOX 49,SEMMES,AL,36575,30.783033,-88.27652,MOBILE COUNTY
MURPHY HIGH SCH,2512213206,100 S CARLEN ST,MOBILE,AL,36606,30.683806,-88.087387,MOBILE COUNTY
SATSUMA HIGH SCH,2512213269,1 GATOR CIR,SATSUMA,AL,36572,30.856263,-88.051763,MOBILE COUNTY
CF VIGOR HIGH SCH,2512213045,913 N. WILSON AVE.,PRICHARD,AL,36610,30.744748,-88.079102,MOBILE COUNTY
LILLIE B WILLIAMSON HIGH SCH,2512213411,1567 EAST DUBLIN ST,MOBILE,AL,36605,30.66983,-88.074059,MOBILE COUNTY
ALMA BRYANT HIGH SCH,2518243213,14001 HURRICANE BLVD,IRVINGTON,AL,36544,30.443332,-88.282501,MOBILE COUNTY
MURPHY HIGH SCH,2512213200,100 CARLEN ST,MOBILE,AL,36606,30.683806,-88.087387,MOBILE COUNTY
THEODORE HIGH SCH,2512213351,6201 SWEDETOWN RD,THEODORE,AL,36582,30.544555,-88.18615,MOBILE COUNTY
MONROE CO HIGH SCH,2515753258,212 TIGER DR,MONROEVILLE,AL,36460,31.483078,-87.330235,MONROE COUNTY
EXCEL HIGH SCH,2517652351,P O BOX 429,EXCEL,AL,36439,31.430496,-87.340903,MONROE COUNTY
FRISCO CITY HIGH SCH,2512673261,PO BOX 70,FRISCO CITY,AL,36445,31.433763,-87.405207,MONROE COUNTY
J F SHIELDS HIGH SCH,2517892168,17688 HWY 21 N,BEATRICE,AL,36425,31.733389,-87.20351,MONROE COUNTY
MONROEVILLE JR HIGH SCH,2515754121,201 YORK ST,MONROEVILLE,AL,36460,31.524577,-87.328423,MONROE COUNTY
BOOKER T WASHINGTON MAGNET HIGH SCH,3342693618,632 S UNION ST,MONTGOMERY,AL,36104,32.369328,-86.300075,MONTGOMERY COUNTY
BELLINGRATH JR HIGH SCH,3342693623,3488 S COURT ST,MONTGOMERY,AL,36105,32.344699,-86.308208,MONTGOMERY COUNTY
CAPITOL HEIGHTS JR HIGH SCH,3342601000,116 FEDERAL DR,MONTGOMERY,AL,36107,32.382076,-86.272362,MONTGOMERY COUNTY
CARVER SENIOR HIGH SCH,3342693636,2001 W FAIRVIEW AVE,MONTGOMERY,AL,36108,32.351393,-86.324957,MONTGOMERY COUNTY
GEORGIA WASHINGTON JR HIGH SCH,3342158290,696 GEORGIA WASHINGTON RD,PIKE ROAD,AL,36064,32.354438,-86.101308,MONTGOMERY COUNTY
GOODWYN JR HIGH SCH,3342601021,209 PERRY HILL RD,MONTGOMERY,AL,36109,32.378563,-86.246349,MONTGOMERY COUNTY
HIGHLAND AVENUE ELEM SCH,3342693690,2024 HIGHLAND AVE,MONTGOMERY,AL,36107,32.372144,-86.281505,MONTGOMERY COUNTY
HIGHLAND GARDENS ELEM SCH,3342693685,2801 WILLENA AVE,MONTGOMERY,AL,36107,32.398697,-86.278564,MONTGOMERY COUNTY
HOUSTON HILL JR HIGH SCH,3342693694,215 HALL ST,MONTGOMERY,AL,36104,32.377288,-86.291622,MONTGOMERY COUNTY
JEFFERSON DAVIS HIGH SCH,3342693712,3420 CARTER HILL RD,MONTGOMERY,AL,36111,32.343551,-86.260918,MONTGOMERY COUNTY
LEE HIGH SCH,3342693742,225 ANN ST,MONTGOMERY,AL,36107,32.377878,-86.27246,MONTGOMERY COUNTY
LANIER SENIOR HIGH SCH,3342693726,1756 S COURT ST,MONTGOMERY,AL,36104,32.356086,-86.308535,MONTGOMERY COUNTY
LOVELESS ACADEMIC MAGNET PROG HIGH SCH,3342693839,921 WEST JEFF DAVIS,MONTGOMERY,AL,36108,32.366038,-86.323242,MONTGOMERY COUNTY
BREWBAKER TECH MAGNET HIGH SCH,3342847100,4405 BREWBAKER DR,MONTGOMERY,AL,36116,32.318972,-86.218867,MONTGOMERY COUNTY
WALTER T MCKEE JR HIGH SCH,3342847528,4017 MCINNIS ROAD,MONTGOMERY,AL,36116,32.292732,-86.25614,MONTGOMERY COUNTY
BREWBAKER JR HIGH SCH,3342848008,4425 BREWBAKER DR,MONTGOMERY,AL,36116,32.318425,-86.218389,MONTGOMERY COUNTY
JOHNNIE R CARR JR HIGH SCH,3342444005,1610 RAY THORINGTON ROAD,MONTGOMERY,AL,36117,32.309656,-86.128873,MONTGOMERY COUNTY
DANVILLE HIGH SCH,2567739909,9235 DANVILLE RD,DANVILLE,AL,35619,34.4166,-87.091547,MORGAN COUNTY
FALKVILLE HIGH SCH,2567845248,P O BOX 388,FALKVILLE,AL,35622,34.366561,-86.912967,MORGAN COUNTY
PRICEVILLE HIGH SCH,2563531950,317 HIGHWAY 67 S,DECATUR,AL,35603,34.560036,-86.98864,MORGAN COUNTY
WEST MORGAN HIGH SCH,2563535214,261 S GREENWAY DR,TRINITY,AL,35673,34.585058,-87.080311,MORGAN COUNTY
ALBERT P BREWER HIGH SCH,2567788634,59 EVA RD,SOMERVILLE,AL,35670,34.411608,-86.703462,MORGAN COUNTY
PRICEVILLE JR HIGH SCH,2563531950,317 HIGHWAY 67 SOUTH,DECATUR,AL,35603,34.560036,-86.98864,MORGAN COUNTY
MT BROOK HIGH SCH,2054143800,3650 BETHUNE DR,MOUNTAIN BROOK,AL,35223,33.491131,-86.715379,JEFFERSON COUNTY
MT BROOK JR HIGH SCH,2058713516,205 OVERBROOK DR,MOUNTAIN BROOK,AL,35213,33.492313,-86.75679,JEFFERSON COUNTY
HIGHLAND PK ELEM SCH,2563892620,714 ELMHURST ST,MUSCLE SHOALS,AL,35661,34.739186,-87.665267,COLBERT COUNTY
MUSCLE SHOALS HIGH SCH,2563892682,1900 E. AVALON AVE,MUSCLE SHOALS,AL,35661,34.744441,-87.645563,COLBERT COUNTY
ONEONTA HIGH SCH,2056253801,27605 STATE HWY 75,ONEONTA,AL,35121,33.861932,-86.556324,BLOUNT COUNTY
OPELIKA HIGH SCH,3347459715,1700 LAFAYETTE PKWY,OPELIKA,AL,36801,32.669321,-85.368285,LEE COUNTY
OPP HIGH SCH,3344934561,502 N MALOY ST,OPP,AL,36467,31.287689,-86.240777,COVINGTON COUNTY
SOUTH HIGHLANDS ELEM SCH,3344936031,503 BROWN ST,OPP,AL,36467,31.277352,-86.259716,COVINGTON COUNTY
OXFORD HIGH SCH,2562413166,915 STEWART ST,OXFORD,AL,36203,33.611032,-85.832365,CALHOUN COUNTY
CARROLL HIGH SCH,3347744915,455 FORREST AVE,OZARK,AL,36360,31.46233,-85.625141,DALE COUNTY
CARROLL HIGH SCH CAREER CTR,3347744949,227 FAUST AVE,OZARK,AL,36360,31.460222,-85.629316,DALE COUNTY
DURAN JR HIGH SCH,2053382825,309 WILLIAMSON DR,PELL CITY,AL,35125,33.583839,-86.295003,ST. CLAIR COUNTY
PELL CITY HIGH SCH,2053382250,1300 COGSWELL AVE,PELL CITY,AL,35125,33.585575,-86.29353,ST. CLAIR COUNTY
ROBERT C HATCH HIGH SCH,3346284061,P O BOX 709,UNIONTOWN,AL,36786,32.423682,-87.517571,PERRY COUNTY
MARION HIGH SCH,3346836741,P O BOX 150,MARION,AL,36756,32.64759,-87.284349,PERRY COUNTY
CENTRAL HIGH SCH,3342983626,2400 DOBBS DR,PHENIX CITY,AL,36870,32.483431,-85.044155,RUSSELL COUNTY
ALICEVILLE HIGH SCH,2053736378,417 3RD ST SE,ALICEVILLE,AL,35442,33.123773,-88.148788,PICKENS COUNTY
PICKENS CO HIGH SCH,2053752344,P O BOX 1239,REFORM,AL,35481,33.376105,-88.016754,PICKENS COUNTY
GORDO HIGH SCH,2053647353,630 4TH ST NW,GORDO,AL,35466,33.324715,-87.906411,PICKENS COUNTY
PIEDMONT HIGH SCH,2564472829,750 AL HIGHWAY 200,PIEDMONT,AL,36272,33.928981,-85.622751,CALHOUN COUNTY
PIKE CO HIGH SCH,3347352389,552 S. MAIN ST,BRUNDIDGE,AL,36010,31.713117,-85.816317,PIKE COUNTY
GOSHEN HIGH SCH,3344843245,P.O. BOX 7,GOSHEN,AL,36035,31.722474,-86.123046,PIKE COUNTY
RANDOLPH CO HIGH SCH,2563574751,P O BOX 1090,WEDOWEE,AL,36278,33.311011,-85.478158,RANDOLPH COUNTY
ROCK MILLS JR HIGH SCH,3348856823,415 COUNTY ROAD 75,ROANOKE,AL,36274,33.153533,-85.293874,RANDOLPH COUNTY
WADLEY HIGH SCH,2563952286,P O BOX 49,WADLEY,AL,36276,33.123692,-85.577315,RANDOLPH COUNTY
WOODLAND HIGH SCH,2564492315,PO BOX 157,WOODLAND,AL,36280,33.381967,-85.388199,RANDOLPH COUNTY
HANDLEY HIGH SCH,3348636815,P O BOX 1393,ROANOKE,AL,36274,33.14936,-85.372492,RANDOLPH COUNTY
RUSSELL CO HIGH SCH,3348554378,4699 OLD SEALE HIGHWAY,SEALE,AL,36875,32.33183,-85.154397,RUSSELL COUNTY
RUSSELLVILLE HIGH SCH,2563312110,1865 WATERLOO RD,RUSSELLVILLE,AL,35653,34.524134,-87.737171,FRANKLIN COUNTY
SCOTTSBORO HIGH SCH,2562182000,25053 JOHN T REID PKWY,SCOTTSBORO,AL,35768,34.673287,-86.00595,JACKSON COUNTY
SCOTTSBORO JR HIGH SCH,2562182300,1601 JEFFERSON ST,SCOTTSBORO,AL,35768,34.652549,-86.041503,JACKSON COUNTY
SELMA HIGH SCH,3348741680,2180 BROAD ST,SELMA,AL,36701,32.428249,-87.024291,DALLAS COUNTY
SELMA HIGH SCHOOL,3348741686,2180 BROAD ST,SELMA,AL,36701,32.428249,-87.024291,DALLAS COUNTY
SHEFFIELD JR HIGH SCH,2563865735,1803 30TH ST,SHEFFIELD,AL,35660,34.770029,-87.688838,COLBERT COUNTY
SHEFFIELD HIGH SCH,2563836052,2800 19TH AVE,SHEFFIELD,AL,35660,34.769134,-87.692021,COLBERT COUNTY
CALERA HIGH SCH,2056826100,8454 HIGHWAY 31 SOUTH,CALERA,AL,35040,33.170822,-86.757965,SHELBY COUNTY
CHELSEA HIGH SCH,2056827200,P O BOX 639,CHELSEA,AL,35043,33.335986,-86.681854,SHELBY COUNTY
SHELBY CO HIGH SCH,2056826600,101 WASHINGTON ST,COLUMBIANA,AL,35051,33.179952,-86.600966,SHELBY COUNTY
MONTEVALLO HIGH SCH,2056826400,980 OAK ST,MONTEVALLO,AL,35115,33.103886,-86.861455,SHELBY COUNTY
PELHAM HIGH SCH,2056825500,2500 PANTHER CIR,PELHAM,AL,35124,33.311296,-86.819408,SHELBY COUNTY
THOMPSON HIGH SCH,2056825700,100 WARRIOR DR,ALABASTER,AL,35007,33.219189,-86.83344,SHELBY COUNTY
VINCENT MIDDLE HIGH SCH,2056827300,42505 HIGHWAY 25,VINCENT,AL,35178,33.400819,-86.411073,SHELBY COUNTY
OAK MT HIGH SCH,2056825200,5476 CALDWELL MILL RD,BIRMINGHAM,AL,35242,33.365546,-86.732932,SHELBY COUNTY
ASHVILLE HIGH SCH,2055947943,33215 US HIGHWAY 231,ASHVILLE,AL,35953,33.847269,-86.271753,ST. CLAIR COUNTY
SAINT CLAIR CO HIGH SCH,2056296222,16700 US HIGHWAY 411,ODENVILLE,AL,35120,33.703108,-86.377574,ST. CLAIR COUNTY
RAGLAND HIGH SCH,2054722123,1060 MAIN ST,RAGLAND,AL,35131,33.742714,-86.151187,ST. CLAIR COUNTY
SPRINGVILLE HIGH SCH,2054677833,8295 U S HWY 11,SPRINGVILLE,AL,35146,33.779869,-86.456815,ST. CLAIR COUNTY
STEELE JR HIGH SCH,2565385489,105 MCHUGH ST,STEELE,AL,35987,33.939945,-86.201748,ST. CLAIR COUNTY
MOODY JR HIGH SCH,2056402040,600 HIGH SCHOOL DRIVE,MOODY,AL,35004,33.61159,-86.465934,ST. CLAIR COUNTY
MOODY HIGH SCH,2056405127,714 HIGH SCHOOL DR,MOODY,AL,35004,33.608014,-86.463288,ST. CLAIR COUNTY
LIVINGSTON HIGH SCH,2056522464,P O BOX 40,LIVINGSTON,AL,35470,32.584852,-88.187978,SUMTER COUNTY
LIVINGSTON JR HIGH SCH,2056522125,P O BOX 370,LIVINGSTON,AL,35470,32.619838,-88.181815,SUMTER COUNTY
NORTH SUMTER JR HIGH SCH,2054552422,P O BOX 99,PANOLA,AL,35477,32.940129,-88.248887,SUMTER COUNTY
YORK WEST END JR HIGH SCH,2053925901,P O BOX 127,YORK,AL,36925,32.482908,-88.312431,SUMTER COUNTY
KINTERBISH JR HIGH SCH,2053924559,5586 KINTERBISH 10,CUBA,AL,36907,32.386872,-88.361057,SUMTER COUNTY
SUMTER CO HIGH SCH,2053924771,902 4TH AVE,YORK,AL,36925,32.491329,-88.292686,SUMTER COUNTY
SYLACAUGA HIGH SCH,2562490911,701 N BROADWAY,SYLACAUGA,AL,35150,33.176733,-86.250722,TALLADEGA COUNTY
TALLADEGA HIGH SCH,2563155656,1177 MCMILLIAN ST,TALLADEGA,AL,35160,33.428226,-86.124631,TALLADEGA COUNTY
ZORA ELLIS JR HIGH SCH,2563155700,414 ELM ST,TALLADEGA,AL,35160,33.432942,-86.094219,TALLADEGA COUNTY
BB COMER MEMORIAL HIGH SCH,2563155402,801 SEMINOLE AVE,SYLACAUGA,AL,35150,33.185917,-86.264024,TALLADEGA COUNTY
CHILDERSBURG HIGH SCH,2563155477,122 FAY S PERRY DR,CHILDERSBURG,AL,35044,33.258108,-86.34581,TALLADEGA COUNTY
LINCOLN HIGH SCH,2563155295,78989 AL HIGHWAY 77,LINCOLN,AL,35096,33.645464,-86.095774,TALLADEGA COUNTY
TALLADEGA CO CENTRAL HIGH,2563155340,5104 HOWELL COVE RD,TALLADEGA,AL,35160,33.485008,-86.162889,TALLADEGA COUNTY
FAYETTEVILLE HIGH SCH,2563155550,170 W W AVERITTE DR,SYLACAUGA,AL,35151,33.145561,-86.40935,TALLADEGA COUNTY
MUNFORD HIGH SCH,2563155220,300 CEDARS ROAD,MUNFORD,AL,36268,33.526339,-85.947098,TALLADEGA COUNTY
WINTERBORO HIGH SCH,2563155370,22601 AL HIGHWAY 21,ALPINE,AL,35014,33.369633,-86.168927,TALLADEGA COUNTY
HORSESHOE BEND HIGH SCH,2563299110,10684 HIGHWAY 22 E,NEW SITE,AL,36256,33.051828,-85.754893,TALLAPOOSA COUNTY
DADEVILLE HIGH SCH,2568257848,227 WELDON ST,DADEVILLE,AL,36853,32.828678,-85.756098,TALLAPOOSA COUNTY
EDWARD BELL HIGH SCH,2568962865,P O BOX 490,CAMP HILL,AL,36850,32.804609,-85.644339,TALLAPOOSA COUNTY
REELTOWN HIGH SCH,3342573784,4085 AL HIGHWAY 120,NOTASULGA,AL,36866,32.603358,-85.804925,TALLAPOOSA COUNTY
TALLASSEE HIGH SCH,3342832187,502 BARNETT BLVD,TALLASSEE,AL,36078,32.536466,-85.896709,ELMORE COUNTY
TARRANT HIGH SCH,2058490172,830 JEFFERSON BLVD,TARRANT,AL,35217,33.572135,-86.778635,JEFFERSON COUNTY
THOMASVILLE HIGH SCH,3346364451,777 GATES DR,THOMASVILLE,AL,36784,31.8891,-87.740651,CLARKE COUNTY
CHARLES HENDERSON HIGH SCH,3345663510,P O BOX 1006,TROY,AL,36081,31.793514,-85.951644,PIKE COUNTY
NIGHT HIGH SCHOOL,2057593511,1715 MARTIN LUTHER KING,TUSCALOOSA,AL,35401,33.197389,-87.576457,TUSCALOOSA COUNTY
CENTRAL HIGH SCH,2057593720,905 15TH ST,TUSCALOOSA,AL,35401,33.199028,-87.549214,TUSCALOOSA COUNTY
PAUL W BRYANT HIGH,2057593538,6315 MARY HARMON BRYANT DR.,COTTONDALE,AL,35453,33.15762,-87.453436,TUSCALOOSA COUNTY
NORTHRIDGE HIGH SCH,2057593590,2901 NORTHRIDGE RD,TUSCALOOSA,AL,35406,33.258034,-87.53046,TUSCALOOSA COUNTY
HILLCREST HIGH SCH,2053422800,300 PATRIOT PKWY,TUSCALOOSA,AL,35405,33.128742,-87.536306,TUSCALOOSA COUNTY
BROOKWOOD HIGH SCH,2053422777,15981 HIGHWAY 216,BROOKWOOD,AL,35444,33.267904,-87.299656,TUSCALOOSA COUNTY
HOLT HIGH SCH,2053422768,3801 ALABAMA AVE,HOLT,AL,35404,33.237121,-87.486193,TUSCALOOSA COUNTY
NORTHSIDE HIGH SCH,2053422755,19230 NORTHSIDE PARKWAY,NORTHPORT,AL,35475,33.469043,-87.634146,TUSCALOOSA COUNTY
TUSCALOOSA CO HIGH SCH,2053422670,12500 WILDCAT DR,NORTHPORT,AL,35475,33.308802,-87.606866,TUSCALOOSA COUNTY
DESHLER HIGH SCH,2563892910,200 N COMMONS EAST,TUSCUMBIA,AL,35674,34.738474,-87.701221,COLBERT COUNTY
VESTAVIA HILLS HIGH SCH,2054025252,2235 LIME ROCK RD,VESTAVIA HILLS,AL,35216,33.421454,-86.779484,JEFFERSON COUNTY
